Experiment_Round,Pair_ID,Distance,Agent_Number,Agent1_Amplitudes,Agent1_Frequencies,Agent1_ID,Agent1_Name,Agent1_Velocities,Agent1_left_brightness,Agent1_right_brightness,Agent2_Amplitudes,Agent2_Frequencies,Agent2_ID,Agent2_Name,Agent2_Velocities,Agent2_left_brightness,Agent2_right_brightness
3,2,20.0,1,109.15078167378284,4.556116829398551,Agent_15,Harper,-0.8296673000081444,4.693326666666667,4.407599111111111,,,,,,,
3,2,20.0,2,,,,,,,,103.37437349664988,8.36289178073769,Agent_3,Jackson,3.3883582563690675,5.958592,3.436465333333333
3,3,0.25,1,98.2514848613933,28.08400619373545,Agent_16,Fritz,-79.43074043232387,,,,,,,,,
3,3,0.25,2,,,,,,,,90.0,12.510215273812872,Agent_19,Fleur,104.90572261569892,,
3,3,0.5,1,103.71826182375274,24.458486861067247,Agent_16,Fritz,-77.72859267267773,,,,,,,,,
3,3,0.5,2,,,,,,,,93.96320592261648,8.815587786210482,Agent_19,Fleur,101.91024630853288,,
3,3,1.0,1,98.6350826259034,24.59895141997646,Agent_16,Fritz,-78.33820880836569,0.0,165.79427955555556,,,,,,,
3,3,1.0,2,,,,,,,,102.6400484029502,10.23022896975372,Agent_19,Fleur,98.56465548425165,195.668008,0.0
3,3,2.0,1,102.63386916023607,25.507407578458725,Agent_16,Fritz,-77.18330322722323,0.0,165.54318088888888,,,,,,,
3,3,2.0,2,,,,,,,,96.88163742947307,7.926071544669096,Agent_19,Fleur,105.464280734861,195.67322,0.0
3,3,3.0,1,103.63105536055818,25.593381633192475,Agent_16,Fritz,-80.11094254863004,0.0,165.609384,,,,,,,
3,3,3.0,2,,,,,,,,93.43913675979556,13.47594619888464,Agent_19,Fleur,101.25127636292288,195.6799293333333,0.0
3,3,4.0,1,106.3191788056959,25.24557733427225,Agent_16,Fritz,-79.24733553783082,0.0,165.71777644444444,,,,,,,
3,3,4.0,2,,,,,,,,108.89110534273188,7.829280390975594,Agent_19,Fleur,103.77719963380513,195.68795422222223,0.0
3,3,5.0,1,101.38641150552652,11.851693119511737,Agent_16,Fritz,79.1035763615474,106.14855911111113,55.59130577777778,,,,,,,
3,3,5.0,2,,,,,,,,96.39080031055686,6.231670436238435,Agent_19,Fleur,102.94045713048742,195.6707431111111,0.0
3,3,10.0,1,93.88283271330324,15.817502162483695,Agent_16,Fritz,14.839560621421546,64.82467111111112,0.0,,,,,,,
3,3,10.0,2,,,,,,,,102.36416357011925,14.697369130536584,Agent_19,Fleur,22.101518221892583,96.74636622222222,0.0
3,3,15.0,1,98.28246786425656,9.152875452054497,Agent_16,Fritz,0.8089462575640698,2.824944,2.066513333333333,,,,,,,
3,3,15.0,2,,,,,,,,95.46665688856916,9.395520989977264,Agent_19,Fleur,-1.198067135797479,4.419378666666667,4.482959555555556
3,3,20.0,1,99.80530825980308,10.881685847830118,Agent_16,Fritz,1.4428324962406818,3.490287555555556,2.007833333333333,,,,,,,
3,3,20.0,2,,,,,,,,96.37679667304322,8.006512456992128,Agent_19,Fleur,-0.170936568608232,3.4320297777777777,4.716423111111111
3,4,0.25,1,108.8821864064892,39.83129827887471,Agent_13,Aiden,-97.2305244889272,,,,,,,,,
3,4,0.25,2,,,,,,,,90.0,8.449789558842584,Agent_14,James,91.3702880168828,,
3,4,0.5,1,109.30747520532438,38.31394840975105,Agent_13,Aiden,-98.91190934221017,,,,,,,,,
3,4,0.5,2,,,,,,,,90.0,11.135675312195469,Agent_14,James,95.74861382039096,,
3,4,1.0,1,101.7825331270418,39.10460425532082,Agent_13,Aiden,-101.6476132892454,0.0,192.6159373333333,,,,,,,
3,4,1.0,2,,,,,,,,91.95037902494812,7.398415945435307,Agent_14,James,97.64354204834446,206.4372693333333,0.6209662222222222
3,4,2.0,1,117.97847656094228,35.190159974429264,Agent_13,Aiden,-99.48058373444294,0.0,192.51418844444444,,,,,,,
3,4,2.0,2,,,,,,,,90.0,5.236451776320916,Agent_14,James,94.9558731347844,206.0079995555556,0.6182382222222222
3,4,3.0,1,113.15156172234391,37.30572849187156,Agent_13,Aiden,-101.65854578749584,0.0,192.6826817777778,,,,,,,
3,4,3.0,2,,,,,,,,94.47663620914054,8.649439636480968,Agent_14,James,93.60008464349173,205.887556,0.6237977777777778
3,4,4.0,1,112.83702412644988,39.3093832551215,Agent_13,Aiden,-96.079392967907,0.0,192.43656488888888,,,,,,,
3,4,4.0,2,,,,,,,,90.0,8.552882405922178,Agent_14,James,90.28415417996932,204.79978622222225,0.6071857777777778
3,4,5.0,1,111.32088299861609,40.34585206511255,Agent_13,Aiden,-97.38850253650446,0.0,190.82043511111112,,,,,,,
3,4,5.0,2,,,,,,,,91.10395918496192,9.20268786867222,Agent_14,James,87.21777607450798,202.52237022222224,0.5749875555555556
3,4,10.0,1,119.41722960834258,18.41434207213077,Agent_13,Aiden,18.21979926869665,25.58230044444445,49.856288444444445,,,,,,,
3,4,10.0,2,,,,,,,,90.0,16.80538315367733,Agent_14,James,14.40625265536744,87.35865022222222,0.1051897777777777
3,4,15.0,1,112.91963718857396,10.47800329281564,Agent_13,Aiden,-0.5936907889243788,2.780053777777778,3.298767555555556,,,,,,,
3,4,15.0,2,,,,,,,,90.3694663944818,6.171790062681603,Agent_14,James,2.3541611972545264,5.375101333333333,3.694023111111111
3,4,20.0,1,117.96267528315236,12.093663147905676,Agent_13,Aiden,0.212101434252942,2.889319555555556,2.7728502222222224,,,,,,,
3,4,20.0,2,,,,,,,,90.8392325730951,10.326115249501491,Agent_14,James,-0.1886663919862645,4.337188888888889,3.909774666666667
3,5,0.25,1,113.6946725290203,14.922070511863462,Agent_9,Mae,62.94774017811209,,,,,,,,,
3,5,0.25,2,,,,,,,,104.5552522450158,28.773679531033537,Agent_20,Mason,-112.7988908347311,,
3,5,0.5,1,108.32072315782074,11.966381466272,Agent_9,Mae,64.26659366491248,,,,,,,,,
3,5,0.5,2,,,,,,,,94.47658329596392,30.628003735488345,Agent_20,Mason,-116.16976866632376,,
3,5,1.0,1,112.27283413284246,11.500888255380753,Agent_9,Mae,63.589469596678775,194.3317991111111,0.0003151111111111,,,,,,,
3,5,1.0,2,,,,,,,,90.0,30.994406979474675,Agent_20,Mason,-119.47221215022574,0.0,209.12332977777777
3,5,2.0,1,107.86760142184716,11.063600986565724,Agent_9,Mae,66.17046980445281,194.57310266666667,0.0002111111111111,,,,,,,
3,5,2.0,2,,,,,,,,90.0,33.19033657341063,Agent_20,Mason,-115.54088763030728,0.0,209.12332977777777
3,5,3.0,1,106.7103560779362,12.001894819321553,Agent_9,Mae,64.8273804578956,193.9018093333333,0.000248,,,,,,,
3,5,3.0,2,,,,,,,,90.8626534821382,28.1943324433159,Agent_20,Mason,-115.23342447497836,0.0,209.12332977777777
3,5,4.0,1,107.91190727132874,14.37854842103587,Agent_9,Mae,64.87110594221546,194.7384808888889,9.955555555555556e-05,,,,,,,
3,5,4.0,2,,,,,,,,92.78172045863386,25.111573619103154,Agent_20,Mason,-113.9668515480112,0.0,209.12332977777777
3,5,5.0,1,118.15009038642208,13.330127687646227,Agent_9,Mae,66.25124382642755,194.84673066666667,0.0005146666666666,,,,,,,
3,5,5.0,2,,,,,,,,90.0,13.546619538273786,Agent_20,Mason,107.05188464398738,205.709,0.0
3,5,10.0,1,100.79759115875572,17.84147674801941,Agent_9,Mae,20.327607517855192,46.96228,60.40782311111112,,,,,,,
3,5,10.0,2,,,,,,,,90.0,18.57131580541192,Agent_20,Mason,17.985698958696968,96.44137955555556,4.4444444444444454e-07
3,5,15.0,1,117.73708364059236,4.570893716701573,Agent_9,Mae,-3.158155130927529,4.584931111111112,8.107415111111111,,,,,,,
3,5,15.0,2,,,,,,,,90.0,14.374265433766674,Agent_20,Mason,0.7366855666665769,3.2033253333333334,4.717478666666667
3,5,20.0,1,117.90873703525727,9.675234870572748,Agent_9,Mae,1.322815917614444,5.179064888888889,5.678350222222222,,,,,,,
3,5,20.0,2,,,,,,,,90.13803306940396,13.951558853822688,Agent_20,Mason,-1.1099069935225654,3.879798666666667,5.390528
3,6,0.25,1,107.34439486229148,16.74968772270389,Agent_4,Yannis,101.47367221014558,,,,,,,,,
3,6,0.25,2,,,,,,,,106.05717622855732,21.85545088020004,Agent_1,Abigail,-85.25840257921502,,
3,6,0.5,1,112.14277821938695,16.13303290877178,Agent_4,Yannis,97.46803872565204,,,,,,,,,
3,6,0.5,2,,,,,,,,116.59289221808602,24.885453236430035,Agent_1,Abigail,-84.7990259823438,,
3,6,1.0,1,115.15822234261198,15.516946813778436,Agent_4,Yannis,98.34800584307696,209.4085017777778,0.0,,,,,,,
3,6,1.0,2,,,,,,,,102.83189215636324,25.456219900223843,Agent_1,Abigail,-84.71983358964972,0.0,183.62376622222223
3,6,2.0,1,102.90995549782345,13.03331270901088,Agent_4,Yannis,97.34869847340325,209.1945551111111,0.0,,,,,,,
3,6,2.0,2,,,,,,,,110.22762947947476,24.28047823821441,Agent_1,Abigail,-84.33537024933256,0.0,184.08328844444443
3,6,3.0,1,108.96520296217705,11.918418718006924,Agent_4,Yannis,98.44640673481932,209.11804044444443,0.0,,,,,,,
3,6,3.0,2,,,,,,,,101.11782278464705,22.972396380382857,Agent_1,Abigail,-82.59978083850402,0.0,183.57787422222225
3,6,4.0,1,99.53627356342602,12.346177375068088,Agent_4,Yannis,92.98571666308952,208.4822213333333,0.0,,,,,,,
3,6,4.0,2,,,,,,,,111.63895230000507,23.900042452995105,Agent_1,Abigail,-83.34689402087444,0.0,183.744644
3,6,5.0,1,103.3809392326499,13.247665243446386,Agent_4,Yannis,90.7500257955824,206.83266533333327,0.0,,,,,,,
3,6,5.0,2,,,,,,,,104.10771005012148,23.523677989203264,Agent_1,Abigail,-82.25260932696771,0.0,183.73238533333333
3,6,10.0,1,113.47414156141566,15.15414846697677,Agent_4,Yannis,19.00535077845932,100.7128511111111,0.0,,,,,,,
3,6,10.0,2,,,,,,,,111.83188181740069,23.53084306139621,Agent_1,Abigail,-20.77467935327603,0.0,81.24552533333333
3,6,15.0,1,112.74851333383047,18.324200852291344,Agent_4,Yannis,-1.8928265465870395,4.854081333333333,4.847751111111111,,,,,,,
3,6,15.0,2,,,,,,,,107.28569379041028,24.01408645946854,Agent_1,Abigail,0.7103925438822607,3.685635555555556,3.053290666666667
3,6,20.0,1,102.30955888845116,13.29612505976591,Agent_4,Yannis,-0.4991535221262055,5.093391111111111,3.498362222222222,,,,,,,
3,6,20.0,2,,,,,,,,114.97132016020416,24.03717726461076,Agent_1,Abigail,-5.314125275131089,3.927246222222222,5.990724
3,7,0.25,1,115.22483494545796,3.280498687345437,Agent_11,Miguel,98.3722793796812,,,,,,,,,
3,7,0.25,2,,,,,,,,102.92237748409508,24.079974828912167,Agent_7,Rangi,-89.06093120307106,,
3,7,0.5,1,116.859040556124,6.614448839317452,Agent_11,Miguel,98.09320641746469,,,,,,,,,
3,7,0.5,2,,,,,,,,94.85861888609617,27.22353230718331,Agent_7,Rangi,-88.75582778027216,,
3,7,1.0,1,116.85903888833263,3.1177711855813275,Agent_11,Miguel,93.64973588127586,204.94947422222225,0.0,,,,,,,
3,7,1.0,2,,,,,,,,110.12609426052558,27.739668933777185,Agent_7,Rangi,-88.0032248617183,0.0,100.59067288888888
3,7,2.0,1,115.55406101950408,2.9191557602498195,Agent_11,Miguel,95.04792537595844,205.00250044444445,0.0,,,,,,,
3,7,2.0,2,,,,,,,,99.9560882870424,23.464709598387657,Agent_7,Rangi,-86.0092310010692,0.0,100.393232
3,7,3.0,1,111.5010588660454,1.4441935360835525,Agent_11,Miguel,94.5669590320374,204.7066648888889,0.0,,,,,,,
3,7,3.0,2,,,,,,,,113.9615983519204,26.026513051193987,Agent_7,Rangi,-90.643442631093,0.0,100.32448622222222
3,7,4.0,1,120.0,5.966065602381207,Agent_11,Miguel,91.55235612926214,203.8159528888889,0.0,,,,,,,
3,7,4.0,2,,,,,,,,110.07634648594625,24.906949068402305,Agent_7,Rangi,-86.89802987559257,0.0,100.47421866666669
3,7,5.0,1,120.0,6.577973028524692,Agent_11,Miguel,89.71116668295036,201.7309493333333,0.0,,,,,,,
3,7,5.0,2,,,,,,,,98.38918269504548,25.900072145803005,Agent_7,Rangi,-86.31235052633765,0.0,99.45709733333334
3,7,10.0,1,113.1671099848308,28.127255963374616,Agent_11,Miguel,-15.88911514779719,0.0,101.33880222222224,,,,,,,
3,7,10.0,2,,,,,,,,102.05667760975236,22.970432536857302,Agent_7,Rangi,-17.81935837334542,0.0,23.14570755555556
3,7,15.0,1,114.4516481203111,22.01400309380476,Agent_11,Miguel,3.586465700168834,7.292866222222222,5.365783111111111,,,,,,,
3,7,15.0,2,,,,,,,,100.99411555251837,28.93356824535991,Agent_7,Rangi,0.3273629483673113,0.4976777777777778,0.172992
3,7,20.0,1,120.0,28.512835975395472,Agent_11,Miguel,-1.144698476035356,4.122061777777778,5.421536,,,,,,,
3,7,20.0,2,,,,,,,,111.76847562513365,22.92760861642147,Agent_7,Rangi,0.3668318053616827,0.3752666666666667,0.3301933333333333
3,8,0.25,1,105.25388996247878,26.23005614692635,Agent_17,Luz,-87.81715974313545,,,,,,,,,
3,8,0.25,2,,,,,,,,109.01869411331046,9.534750127238553,Agent_12,Olivia,45.76864669734064,,
3,8,0.5,1,104.05746706391322,25.59098283982981,Agent_17,Luz,-95.23880463078754,,,,,,,,,
3,8,0.5,2,,,,,,,,106.32294444800944,8.194283798114087,Agent_12,Olivia,44.30206348438972,,
3,8,1.0,1,104.64378188698754,24.139174303205564,Agent_17,Luz,-89.37391172340477,0.0,184.50153777777777,,,,,,,
3,8,1.0,2,,,,,,,,109.98846221054204,10.71037904433138,Agent_12,Olivia,43.17275134011404,146.02038266666668,0.0
3,8,2.0,1,110.48991358627588,29.309627878377697,Agent_17,Luz,-91.22505715770212,0.0,184.31414666666663,,,,,,,
3,8,2.0,2,,,,,,,,102.51307261658025,9.373655663662053,Agent_12,Olivia,43.0052197283198,146.0043782222222,0.0
3,8,3.0,1,103.04744025161403,24.29262191201701,Agent_17,Luz,-90.58883275087796,0.0,183.81909511111112,,,,,,,
3,8,3.0,2,,,,,,,,108.96348282717692,10.703279572101335,Agent_12,Olivia,48.73337875655632,146.97513377777778,0.0
3,8,4.0,1,101.19201395249456,26.41068880042534,Agent_17,Luz,-85.31691844462875,0.0,182.4657595555556,,,,,,,
3,8,4.0,2,,,,,,,,112.22534427881008,8.437418317119949,Agent_12,Olivia,42.51657067827227,146.35813555555555,0.0
3,8,5.0,1,102.54472934616732,25.119282296996424,Agent_17,Luz,-84.45712302897176,0.0,180.25021644444445,,,,,,,
3,8,5.0,2,,,,,,,,120.0,10.235270415026136,Agent_12,Olivia,42.62853134264669,146.39704844444444,0.0
3,8,10.0,1,107.09710559536558,24.8341468049124,Agent_17,Luz,-13.798113898260794,0.0,67.01074,,,,,,,
3,8,10.0,2,,,,,,,,103.90073958082657,23.387810311119395,Agent_12,Olivia,-12.433590108046369,0.0,65.56376
3,8,15.0,1,104.3815100789962,25.19319759950905,Agent_17,Luz,-2.527583203641154,2.1745822222222224,4.276543555555556,,,,,,,
3,8,15.0,2,,,,,,,,115.78341342911052,22.44709093945727,Agent_12,Olivia,-0.3212098073182257,3.047676,2.538854222222222
3,8,20.0,1,99.21810008491222,28.188720315865467,Agent_17,Luz,-4.8900169355433984,3.411416,4.473256,,,,,,,
3,8,20.0,2,,,,,,,,104.3629692174956,27.070162265142745,Agent_12,Olivia,0.3653049852019654,3.124683111111111,2.374854666666667
3,9,0.25,1,93.10234873224762,2.6302703266968166,Agent_2,Kai,88.21689278166667,,,,,,,,,
3,9,0.25,2,,,,,,,,119.4516693569655,29.072833753245806,Agent_5,Lotte,-89.33196227454516,,
3,9,0.5,1,90.0,5.870171210684728,Agent_2,Kai,90.3261884845442,,,,,,,,,
3,9,0.5,2,,,,,,,,120.0,27.25041732037544,Agent_5,Lotte,-86.26637146536432,,
3,9,1.0,1,90.0,2.51091259048329,Agent_2,Kai,91.7902578755495,179.40676133333332,0.0,,,,,,,
3,9,1.0,2,,,,,,,,113.0590860383512,29.151905063370737,Agent_5,Lotte,-87.65075524285626,0.0,179.01659866666665
3,9,2.0,1,94.524242321477,5.477475067483401,Agent_2,Kai,89.57335834298684,179.2347462222222,0.0,,,,,,,
3,9,2.0,2,,,,,,,,120.0,29.226052411829784,Agent_5,Lotte,-85.82550242584944,0.0,178.86858755555556
3,9,3.0,1,96.58016210388782,4.316097343867206,Agent_2,Kai,91.16951098067932,178.96433911111112,0.0,,,,,,,
3,9,3.0,2,,,,,,,,119.00237373679782,28.138707579240453,Agent_5,Lotte,-87.24198226033337,0.0,179.2458702222222
3,9,4.0,1,92.6216249386896,3.4603604666419683,Agent_2,Kai,88.7911794637243,178.03929066666666,0.0,,,,,,,
3,9,4.0,2,,,,,,,,117.54062371244436,32.11179638216694,Agent_5,Lotte,-87.40269043727648,0.0,179.04823688888888
3,9,5.0,1,90.802754408306,4.843008241676087,Agent_2,Kai,83.56014786464053,175.71111022222223,0.0,,,,,,,
3,9,5.0,2,,,,,,,,120.0,26.15410626053087,Agent_5,Lotte,-83.29765468032002,0.0,178.82464044444444
3,9,10.0,1,97.11037141863854,25.261987307728266,Agent_2,Kai,-16.313019988163724,37.01414088888889,30.222992,,,,,,,
3,9,10.0,2,,,,,,,,120.0,23.232828921184137,Agent_5,Lotte,-17.81456956786425,0.0,77.566216
3,9,15.0,1,91.62959822424442,29.10526315224832,Agent_2,Kai,0.7457821889115828,3.775370666666667,2.6738964444444444,,,,,,,
3,9,15.0,2,,,,,,,,120.0,29.60250325775156,Agent_5,Lotte,3.0400943469002044,4.044153333333333,3.057036
3,9,20.0,1,96.35391274120586,28.282045395331256,Agent_2,Kai,0.0794443328347343,3.008196444444444,2.7348755555555555,,,,,,,
3,9,20.0,2,,,,,,,,119.60491535260964,30.21163223288556,Agent_5,Lotte,-0.3741556756613068,2.8160066666666665,3.3865333333333334
3,10,0.25,1,106.10530717251496,4.879812733362589,Agent_18,Anke,98.79200704652244,,,,,,,,,
3,10,0.25,2,,,,,,,,120.0,35.25719853435154,Agent_6,Ethan,-98.61015775028376,,
3,10,0.5,1,107.57400448775375,8.364984183518994,Agent_18,Anke,96.70362273193636,,,,,,,,,
3,10,0.5,2,,,,,,,,114.65385339765552,31.53526775834328,Agent_6,Ethan,-96.21005567990348,,
3,10,1.0,1,109.88602266449575,1.738753974039302,Agent_18,Anke,97.48748276069404,203.34481466666668,0.0,,,,,,,
3,10,1.0,2,,,,,,,,116.67382187236872,31.34534210813388,Agent_6,Ethan,-100.35592269201304,0.0196986666666666,189.31905466666663
3,10,2.0,1,110.12480363634393,2.5202381584765736,Agent_18,Anke,95.48215877123567,203.31935644444445,0.0,,,,,,,
3,10,2.0,2,,,,,,,,117.91492338745192,34.08525300351782,Agent_6,Ethan,-93.45654001269412,0.0196288888888888,188.9765475555556
3,10,3.0,1,111.01973248937948,8.160612071663564,Agent_18,Anke,99.16026615951242,203.61509022222225,0.0,,,,,,,
3,10,3.0,2,,,,,,,,120.0,37.48524419241375,Agent_6,Ethan,-97.02630675640404,0.0193893333333333,188.67257511111112
3,10,4.0,1,120.0,0.9146764345518892,Agent_18,Anke,96.67361708137716,203.5541275555556,0.0,,,,,,,
3,10,4.0,2,,,,,,,,117.7022370305291,31.72781016518375,Agent_6,Ethan,-99.10250738733184,0.0191577777777777,187.89682577777776
3,10,5.0,1,104.49206347663466,6.677991254523526,Agent_18,Anke,98.70934211650186,202.0583075555556,0.0,,,,,,,
3,10,5.0,2,,,,,,,,117.33358423415916,39.05767589720348,Agent_6,Ethan,-90.87526525415606,0.018172,185.6404395555556
3,10,10.0,1,108.57706006901086,25.787682944223143,Agent_18,Anke,-19.85017968111288,41.90230666666667,39.967359555555554,,,,,,,
3,10,10.0,2,,,,,,,,118.93043247567148,24.43494734797535,Agent_6,Ethan,-14.781955904713254,0.0023186666666666,73.09205644444444
3,10,15.0,1,115.97497097846612,28.590807824521068,Agent_18,Anke,1.5488611771350522,3.0652702222222223,3.4987968888888887,,,,,,,
3,10,15.0,2,,,,,,,,117.7391528172494,36.28545046998413,Agent_6,Ethan,0.3626552318311672,2.200645777777778,2.585239111111111
3,10,20.0,1,108.0493473464727,29.711460153597983,Agent_18,Anke,-0.6848686853219367,3.069649777777778,4.170749777777778,,,,,,,
3,10,20.0,2,,,,,,,,113.45399661716311,33.58949300940302,Agent_6,Ethan,2.628889813404324,3.4125604444444444,2.598202222222222
4,1,0.25,1,97.33527399124893,4.0289918260953375,Agent_10,Sophia,65.9250083046489,,,,,,,,,
4,1,0.25,2,,,,,,,,117.3353716733217,29.79765142839588,Agent_11,Miguel,-96.8245267417726,,
4,1,0.5,1,98.54936569011991,2.7790341268280976,Agent_10,Sophia,65.11179174060155,,,,,,,,,
4,1,0.5,2,,,,,,,,120.0,24.538173285805936,Agent_11,Miguel,-98.17270550699712,,
4,1,1.0,1,95.02899670793248,1.4947826834833058,Agent_10,Sophia,68.63412842311809,159.04296933333333,0.0,,,,,,,
4,1,1.0,2,,,,,,,,118.89192902175706,26.08880994704388,Agent_11,Miguel,-99.30417670401394,0.0,214.8726511111111
4,1,2.0,1,98.89228044333656,1.1243907794174983,Agent_10,Sophia,69.44742249315199,159.091424,0.0,,,,,,,
4,1,2.0,2,,,,,,,,120.0,24.529765070982307,Agent_11,Miguel,-93.97443020286477,0.0,214.7665817777778
4,1,3.0,1,90.0,3.332959025248288,Agent_10,Sophia,68.0134250435314,159.8166008888889,0.0,,,,,,,
4,1,3.0,2,,,,,,,,120.0,25.84051689383269,Agent_11,Miguel,-99.50606597768612,0.0,214.79800844444443
4,1,4.0,1,101.3318567744342,2.4558310276070814,Agent_10,Sophia,67.63021714515756,159.2169142222222,0.0,,,,,,,
4,1,4.0,2,,,,,,,,119.37332320666734,29.232181190163228,Agent_11,Miguel,-95.72451361744736,0.0,213.7836631111111
4,1,5.0,1,95.37447223477342,2.67742110549742,Agent_10,Sophia,66.68219329473014,158.8841177777778,0.0,,,,,,,
4,1,5.0,2,,,,,,,,118.60935005279175,22.265847038196867,Agent_11,Miguel,-87.88304494805602,0.0,212.26116977777772
4,1,10.0,1,101.42301901703078,14.795079837282833,Agent_10,Sophia,17.704586747570332,72.91772755555556,0.0,,,,,,,
4,1,10.0,2,,,,,,,,113.64828764506024,15.932109377069438,Agent_11,Miguel,16.78290784854515,76.46425466666666,13.494537333333334
4,1,15.0,1,93.44598574419788,2.802893548791692,Agent_10,Sophia,-1.4542563165197282,2.099971555555556,3.6089093333333335,,,,,,,
4,1,15.0,2,,,,,,,,120.0,7.480915776814761,Agent_11,Miguel,2.725036726135185,6.439114222222222,4.883452
4,1,20.0,1,94.270107314446,4.967930935982157,Agent_10,Sophia,2.4687845733694536,3.5997213333333336,2.236518222222222,,,,,,,
4,1,20.0,2,,,,,,,,113.2679932245611,4.196843488943023,Agent_11,Miguel,1.9481495457260087,4.450751111111111,5.996647555555556
4,2,0.25,1,108.37727888093148,3.3062987735644627,Agent_18,Anke,94.23554964407468,,,,,,,,,
4,2,0.25,2,,,,,,,,94.42463183409924,26.5143246461884,Agent_2,Kai,-90.20245206404522,,
4,2,0.5,1,103.55555109650136,2.766168844967015,Agent_18,Anke,97.70368194854191,,,,,,,,,
4,2,0.5,2,,,,,,,,90.57879648590412,26.57377853266067,Agent_2,Kai,-88.33127364920152,,
4,2,1.0,1,115.15759301968755,1.56942366121637,Agent_18,Anke,97.58821725304723,203.31256711111112,0.0,,,,,,,
4,2,1.0,2,,,,,,,,90.0,27.01149067928245,Agent_2,Kai,-91.1632810111072,0.0,190.70320977777777
4,2,2.0,1,113.3524602080688,3.055521239122066,Agent_18,Anke,98.30271275067928,203.619872,0.0,,,,,,,
4,2,2.0,2,,,,,,,,94.26180564633484,25.11920283703011,Agent_2,Kai,-92.9088262849457,0.0,190.55851866666663
4,2,3.0,1,103.89128044937856,2.1727107364894795,Agent_18,Anke,99.74122958510236,203.42996222222223,0.0,,,,,,,
4,2,3.0,2,,,,,,,,94.2512640725461,26.27601836510632,Agent_2,Kai,-87.38734671226507,0.0,189.75077422222225
4,2,4.0,1,116.971453358392,3.369974324610534,Agent_18,Anke,98.92117926695173,203.34344933333333,0.0,,,,,,,
4,2,4.0,2,,,,,,,,97.20062978255018,25.78457320531679,Agent_2,Kai,-88.24182967222436,0.0,188.94712711111112
4,2,5.0,1,113.15390247015168,6.350818147356869,Agent_18,Anke,94.03183926203344,201.8220071111111,0.0,,,,,,,
4,2,5.0,2,,,,,,,,95.99544215570468,25.091270295331626,Agent_2,Kai,-83.01266096056573,0.0,185.47200088888889
4,2,10.0,1,108.55242545710642,16.039020207566395,Agent_18,Anke,17.45575585052592,79.51841866666666,0.0,,,,,,,
4,2,10.0,2,,,,,,,,94.67803940553806,15.061005571021436,Agent_2,Kai,16.106194664579817,15.696720444444445,52.47977733333333
4,2,15.0,1,96.97787991499467,1.5739844035291095,Agent_18,Anke,-1.2818349375649325,3.2748662222222222,5.128865333333334,,,,,,,
4,2,15.0,2,,,,,,,,90.0,6.307387083678219,Agent_2,Kai,3.3253248556691664,4.609935555555556,3.6014346666666666
4,2,20.0,1,106.97046623145384,4.438071330536633,Agent_18,Anke,4.107485783861094,5.912855555555556,4.336334666666667,,,,,,,
4,2,20.0,2,,,,,,,,92.36653735586133,5.299345439646488,Agent_2,Kai,-0.4203079458846112,3.5317004444444446,3.1623906666666666
4,3,0.25,1,117.13369059856709,7.416825689036831,Agent_15,Harper,102.830704571595,,,,,,,,,
4,3,0.25,2,,,,,,,,112.80228773900204,26.888643863497474,Agent_12,Olivia,-41.01343974493544,,
4,3,0.5,1,119.64697289537364,2.876546294165612,Agent_15,Harper,106.5188895529832,,,,,,,,,
4,3,0.5,2,,,,,,,,108.91820414151924,22.65847723690356,Agent_12,Olivia,-46.82098669805286,,
4,3,1.0,1,116.2941657177538,6.549623937594928,Agent_15,Harper,105.72381422476268,218.7515008888889,0.0,,,,,,,
4,3,1.0,2,,,,,,,,110.8089823882283,24.93743705556532,Agent_12,Olivia,-45.24149588052301,0.0,136.0867
4,3,2.0,1,117.846560902078,3.744422431993997,Agent_15,Harper,107.06409589012472,218.7515008888889,0.0,,,,,,,
4,3,2.0,2,,,,,,,,102.77354854291042,25.003535936392183,Agent_12,Olivia,-47.00636936785985,0.0,135.44005333333334
4,3,3.0,1,113.62768320890515,6.083006027359496,Agent_15,Harper,106.5657509400431,218.72999022222223,0.0,,,,,,,
4,3,3.0,2,,,,,,,,106.07796182200228,31.140515878958325,Agent_12,Olivia,-44.165050036597854,0.0,134.89487555555556
4,3,4.0,1,120.0,6.91326932309181,Agent_15,Harper,102.73808283689137,218.6517475555556,0.0,,,,,,,
4,3,4.0,2,,,,,,,,112.64385556519572,28.34987174874692,Agent_12,Olivia,-43.08422042617623,0.0,136.21016577777775
4,3,5.0,1,114.65117125649682,4.546491587330555,Agent_15,Harper,98.58469951728368,217.16988977777777,0.0,,,,,,,
4,3,5.0,2,,,,,,,,114.18121698972706,26.64289307537813,Agent_12,Olivia,-44.65089411188912,0.0,135.9375711111111
4,3,10.0,1,116.01911819952436,15.609053962154467,Agent_15,Harper,16.509931581748948,95.24580755555556,1.2444444444444445e-05,,,,,,,
4,3,10.0,2,,,,,,,,111.28211130084748,21.03165119765281,Agent_12,Olivia,-10.92992993660275,0.0,64.94535511111111
4,3,15.0,1,120.0,3.3318310486654825,Agent_15,Harper,-1.152981690024919,4.827572444444445,4.096566666666667,,,,,,,
4,3,15.0,2,,,,,,,,106.3135289491123,11.268770897349832,Agent_12,Olivia,-0.0204277153499588,2.8559782222222223,2.642990222222222
